Transaction_ID,User_ID,Transaction_Date,Amount_USD,Transaction_Type,Product,Round_Up
441,1129,2025-08-25,0.96,Round-Up,Invest,0.04
442,1068,2026-01-07,0.45,Round-Up,Invest,0.55
443,1171,2026-03-07,0.02,Round-Up,Invest,0.98
444,1112,2026-02-20,102.18,Recurring Deposit,Banking,0.0
445,1303,2026-04-19,23.19,Recurring Deposit,Banking,0.0
446,1404,2025-07-14,-188.39,Withdrawal,Banking,0.0
447,1339,2025-08-20,2.99,Round-Up,Invest,0.01
448,1403,2026-04-09,50.5,One-Time Deposit,Invest,0.0
449,1262,2026-03-26,-107.15,Withdrawal,Banking,0.0
450,1064,2026-01-18,0.36,Round-Up,Banking,0.64
451,1129,2025-09-01,104.59,Recurring Deposit,Invest,0.0
452,1120,2026-02-18,118.53,Recurring Deposit,Banking,0.0
453,1426,2025-08-09,2.53,Round-Up,Banking,0.47
454,1427,2026-04-22,95.47,Recurring Deposit,Invest,0.0
455,1238,2026-01-21,139.2,Recurring Deposit,Banking,0.0
456,1220,2026-04-01,0.16,Round-Up,Invest,0.84
457,1114,2026-04-03,0.57,Round-Up,Banking,0.43
458,1232,2025-12-12,0.21,Round-Up,Invest,0.79
459,1159,2026-04-25,0.57,Round-Up,Banking,0.43
460,1036,2026-02-16,182.14,One-Time Deposit,Banking,0.0
461,1206,2025-09-17,142.33,One-Time Deposit,Invest,0.0
462,1392,2025-12-19,0.51,Round-Up,Banking,0.49
463,1474,2026-04-07,-113.64,Withdrawal,Banking,0.0
464,1390,2025-11-16,1.03,Round-Up,Invest,0.97
465,1435,2026-03-03,1.41,Round-Up,Invest,0.59
466,1049,2025-12-07,1.29,Round-Up,Banking,0.71
467,1026,2026-03-07,99.55,One-Time Deposit,Banking,0.0
468,1277,2026-03-02,2.81,Round-Up,Invest,0.19
469,1293,2026-02-02,0.33,Round-Up,Banking,0.67
470,1380,2026-02-21,0.31,Round-Up,Banking,0.69
471,1281,2026-01-04,151.72,Recurring Deposit,Banking,0.0
472,1495,2026-04-12,-242.01,Withdrawal,Banking,0.0
473,1196,2026-03-31,2.3,Round-Up,Invest,0.7
474,1265,2026-01-08,0.65,Round-Up,Invest,0.35
475,1252,2026-01-05,129.27,One-Time Deposit,Banking,0.0
476,1441,2025-10-05,18.82,Recurring Deposit,Invest,0.0
477,1321,2026-02-02,1.91,Round-Up,Banking,0.09
478,1013,2025-08-25,-194.84,Withdrawal,Invest,0.0
479,1129,2025-08-29,35.21,One-Time Deposit,Invest,0.0
480,1126,2026-03-19,68.13,One-Time Deposit,Invest,0.0
481,1248,2026-02-20,236.29,One-Time Deposit,Invest,0.0
482,1334,2025-10-23,-206.84,Withdrawal,Banking,0.0
483,1102,2025-12-04,196.55,Recurring Deposit,Banking,0.0
484,1289,2026-01-18,0.42,Round-Up,Invest,0.58
485,1011,2025-08-10,0.67,Round-Up,Banking,0.33
486,1203,2026-04-26,34.54,One-Time Deposit,Invest,0.0
487,1114,2026-04-14,0.8,Round-Up,Banking,0.2
488,1274,2026-03-10,113.84,Recurring Deposit,Banking,0.0
489,1433,2026-04-15,81.23,Recurring Deposit,Invest,0.0
490,1411,2026-03-26,209.34,Recurring Deposit,Invest,0.0
491,1017,2026-04-02,-118.71,Withdrawal,Banking,0.0
492,1437,2026-04-30,2.77,Round-Up,Invest,0.23
493,1180,2025-07-08,72.37,Recurring Deposit,Banking,0.0
494,1223,2026-01-19,61.01,Recurring Deposit,Banking,0.0
495,1341,2026-02-01,1.03,Round-Up,Banking,0.97
496,1001,2026-04-04,163.62,Recurring Deposit,Invest,0.0
497,1272,2026-05-04,0.87,Round-Up,Banking,0.13
498,1320,2026-03-21,129.13,Recurring Deposit,Banking,0.0
499,1234,2026-05-04,164.28,One-Time Deposit,Banking,0.0
500,1090,2025-12-01,2.94,Round-Up,Banking,0.06
501,1291,2026-04-14,140.82,Recurring Deposit,Banking,0.0
502,1489,2026-05-02,234.88,One-Time Deposit,Invest,0.0
503,1264,2026-04-10,1.16,Round-Up,Invest,0.84
504,1233,2026-01-29,1.62,Round-Up,Invest,0.38
505,1032,2026-03-23,1.15,Round-Up,Invest,0.85
506,1387,2026-02-27,233.49,One-Time Deposit,Invest,0.0
507,1399,2026-02-23,104.1,Recurring Deposit,Banking,0.0
508,1209,2026-03-15,-215.6,Withdrawal,Invest,0.0
509,1221,2025-09-26,227.75,One-Time Deposit,Invest,0.0
510,1186,2026-03-26,226.51,Recurring Deposit,Invest,0.0
511,1066,2025-08-08,2.53,Round-Up,Invest,0.47
512,1215,2026-05-03,104.62,Recurring Deposit,Invest,0.0
513,1215,2026-04-26,0.11,Round-Up,Invest,0.89
514,1117,2026-03-20,0.75,Round-Up,Banking,0.25
515,1276,2026-01-19,192.99,One-Time Deposit,Banking,0.0
516,1200,2026-04-18,2.49,Round-Up,Invest,0.51
517,1065,2026-02-25,122.18,Recurring Deposit,Banking,0.0
518,1294,2026-04-25,143.52,Recurring Deposit,Invest,0.0
519,1220,2026-04-30,1.34,Round-Up,Invest,0.66
520,1058,2025-07-21,2.95,Round-Up,Banking,0.05
521,1407,2026-04-30,167.07,Recurring Deposit,Banking,0.0
522,1413,2025-10-27,197.64,Recurring Deposit,Banking,0.0
523,1130,2026-04-25,1.92,Round-Up,Invest,0.08
524,1429,2026-05-03,1.14,Round-Up,Banking,0.86
525,1295,2026-04-28,69.6,Recurring Deposit,Invest,0.0
526,1195,2025-11-08,56.42,One-Time Deposit,Invest,0.0
527,1286,2026-03-03,1.86,Round-Up,Banking,0.14
528,1084,2025-11-11,0.83,Round-Up,Banking,0.17
529,1132,2026-01-29,169.52,Recurring Deposit,Banking,0.0
530,1414,2026-03-05,119.49,Recurring Deposit,Invest,0.0
531,1439,2025-07-10,-97.29,Withdrawal,Banking,0.0
532,1034,2026-04-20,141.14,Recurring Deposit,Banking,0.0
533,1067,2026-01-27,-34.54,Withdrawal,Banking,0.0
534,1334,2025-07-18,2.05,Round-Up,Invest,0.95
535,1075,2025-08-30,116.57,Recurring Deposit,Invest,0.0
536,1055,2026-03-16,0.39,Round-Up,Banking,0.61
537,1103,2026-02-23,160.5,Recurring Deposit,Invest,0.0
538,1200,2026-03-04,239.54,One-Time Deposit,Banking,0.0
539,1331,2025-07-22,2.67,Round-Up,Invest,0.33
540,1296,2025-09-29,221.51,Recurring Deposit,Invest,0.0
541,1029,2026-04-08,141.29,Recurring Deposit,Invest,0.0
542,1467,2026-01-14,1.57,Round-Up,Invest,0.43
543,1164,2025-11-08,22.11,One-Time Deposit,Banking,0.0
544,1440,2026-03-04,0.34,Round-Up,Banking,0.66
545,1310,2026-02-07,0.81,Round-Up,Banking,0.19
546,1260,2026-02-05,101.95,Recurring Deposit,Banking,0.0
547,1252,2026-01-30,0.81,Round-Up,Banking,0.19
548,1126,2026-01-12,-138.08,Withdrawal,Invest,0.0
549,1123,2026-04-11,0.6,Round-Up,Invest,0.4
550,1149,2026-02-23,243.22,Recurring Deposit,Invest,0.0
551,1397,2026-04-27,41.17,Recurring Deposit,Banking,0.0
552,1318,2025-10-12,1.93,Round-Up,Banking,0.07
553,1253,2026-05-01,1.37,Round-Up,Invest,0.63
554,1341,2026-04-05,79.84,Recurring Deposit,Banking,0.0
555,1447,2026-05-04,70.42,Recurring Deposit,Banking,0.0
556,1330,2025-11-04,2.41,Round-Up,Banking,0.59
557,1495,2026-02-10,245.19,One-Time Deposit,Banking,0.0
558,1148,2025-10-29,0.07,Round-Up,Banking,0.93
559,1216,2025-11-03,1.16,Round-Up,Invest,0.84
560,1417,2026-02-26,113.42,One-Time Deposit,Banking,0.0
561,1489,2026-05-04,2.38,Round-Up,Invest,0.62
562,1427,2026-05-02,118.4,Recurring Deposit,Invest,0.0
563,1412,2026-03-16,128.21,Recurring Deposit,Invest,0.0
564,1204,2026-03-18,-54.85,Withdrawal,Invest,0.0
565,1247,2025-10-13,226.42,Recurring Deposit,Banking,0.0
566,1133,2026-04-03,-189.86,Withdrawal,Invest,0.0
567,1252,2026-01-31,171.84,One-Time Deposit,Banking,0.0
568,1275,2025-11-26,237.73,One-Time Deposit,Invest,0.0
569,1084,2025-09-24,-74.68,Withdrawal,Banking,0.0
570,1313,2026-04-27,24.88,One-Time Deposit,Banking,0.0
571,1408,2025-11-11,1.63,Round-Up,Invest,0.37
572,1090,2025-10-03,249.61,Recurring Deposit,Banking,0.0
573,1490,2026-03-01,-146.72,Withdrawal,Banking,0.0
574,1080,2025-07-07,19.41,Recurring Deposit,Invest,0.0
575,1236,2026-05-03,196.21,One-Time Deposit,Banking,0.0
576,1211,2026-04-16,23.07,Recurring Deposit,Invest,0.0
577,1013,2025-11-22,-137.3,Withdrawal,Invest,0.0
578,1181,2026-03-21,2.44,Round-Up,Banking,0.56
579,1054,2026-03-04,229.18,Recurring Deposit,Invest,0.0
580,1265,2026-04-27,0.58,Round-Up,Invest,0.42
581,1175,2026-04-22,225.12,One-Time Deposit,Invest,0.0
582,1149,2026-02-28,78.27,One-Time Deposit,Invest,0.0
583,1346,2025-11-29,2.96,Round-Up,Invest,0.04
584,1094,2026-05-02,1.63,Round-Up,Banking,0.37
585,1023,2026-05-04,54.32,One-Time Deposit,Banking,0.0
586,1054,2026-03-23,2.05,Round-Up,Banking,0.95
587,1471,2026-03-08,2.94,Round-Up,Invest,0.06
588,1248,2026-02-01,194.67,Recurring Deposit,Invest,0.0
589,1118,2025-12-12,0.98,Round-Up,Banking,0.02
590,1225,2025-07-11,112.12,One-Time Deposit,Invest,0.0
591,1073,2025-07-26,-176.24,Withdrawal,Invest,0.0
592,1447,2026-02-21,0.08,Round-Up,Banking,0.92
593,1069,2026-02-24,1.02,Round-Up,Invest,0.98
594,1141,2026-03-19,177.75,One-Time Deposit,Banking,0.0
595,1247,2025-08-07,128.28,Recurring Deposit,Banking,0.0
596,1089,2026-01-09,-7.77,Withdrawal,Banking,0.0
597,1276,2025-07-30,-155.1,Withdrawal,Banking,0.0
598,1214,2025-11-07,230.37,Recurring Deposit,Invest,0.0
599,1500,2026-03-31,2.96,Round-Up,Invest,0.04
600,1446,2026-02-08,1.27,Round-Up,Banking,0.73
601,1497,2025-11-28,2.85,Round-Up,Banking,0.15
602,1376,2026-04-26,0.12,Round-Up,Banking,0.88
603,1258,2026-03-23,10.54,Recurring Deposit,Banking,0.0
604,1135,2026-05-01,118.73,Recurring Deposit,Banking,0.0
605,1025,2026-05-04,0.76,Round-Up,Banking,0.24
606,1149,2026-03-06,44.38,Recurring Deposit,Invest,0.0
607,1299,2026-02-23,0.4,Round-Up,Invest,0.6
608,1396,2026-03-29,2.62,Round-Up,Banking,0.38
609,1438,2026-04-21,86.38,Recurring Deposit,Banking,0.0
610,1378,2026-05-01,1.88,Round-Up,Banking,0.12
611,1073,2025-07-24,0.48,Round-Up,Invest,0.52
612,1293,2025-11-21,0.63,Round-Up,Banking,0.37
613,1494,2026-01-30,2.98,Round-Up,Banking,0.02
614,1254,2025-12-05,158.0,Recurring Deposit,Invest,0.0
615,1070,2026-04-06,-38.81,Withdrawal,Invest,0.0
616,1333,2025-07-21,0.89,Round-Up,Banking,0.11
617,1315,2025-07-11,0.5,Round-Up,Banking,0.5
618,1489,2026-05-04,84.55,Recurring Deposit,Invest,0.0
619,1043,2025-11-26,-23.12,Withdrawal,Banking,0.0
620,1344,2025-06-21,0.53,Round-Up,Banking,0.47
621,1357,2026-02-23,2.2,Round-Up,Invest,0.8
622,1036,2026-04-21,20.02,Recurring Deposit,Banking,0.0
623,1492,2026-04-20,111.02,One-Time Deposit,Invest,0.0
624,1448,2026-04-14,1.0,Round-Up,Invest,0.0
625,1235,2025-11-04,37.83,One-Time Deposit,Invest,0.0
626,1317,2026-02-06,2.18,Round-Up,Banking,0.82
627,1471,2026-02-19,101.46,One-Time Deposit,Invest,0.0
628,1238,2026-01-20,235.25,One-Time Deposit,Banking,0.0
629,1267,2025-11-07,101.98,Recurring Deposit,Invest,0.0
630,1206,2025-09-21,126.59,One-Time Deposit,Invest,0.0
631,1326,2026-05-02,2.79,Round-Up,Banking,0.21
632,1004,2026-03-12,2.05,Round-Up,Banking,0.95
633,1304,2025-06-19,225.34,Recurring Deposit,Banking,0.0
634,1024,2026-02-11,1.62,Round-Up,Invest,0.38
635,1344,2026-01-09,1.89,Round-Up,Banking,0.11
636,1296,2025-07-16,2.98,Round-Up,Banking,0.02
637,1310,2026-01-28,153.2,Recurring Deposit,Banking,0.0
638,1390,2025-12-16,249.86,One-Time Deposit,Invest,0.0
639,1306,2025-11-14,0.2,Round-Up,Invest,0.8
640,1237,2025-11-05,2.86,Round-Up,Banking,0.14
641,1472,2026-04-10,196.2,Recurring Deposit,Banking,0.0
642,1246,2026-04-16,12.89,One-Time Deposit,Banking,0.0
643,1073,2025-07-21,174.0,Recurring Deposit,Invest,0.0
644,1400,2026-02-06,24.69,Recurring Deposit,Banking,0.0
645,1290,2025-08-11,-62.95,Withdrawal,Invest,0.0
646,1317,2026-04-11,0.45,Round-Up,Banking,0.55
647,1063,2026-02-20,-227.3,Withdrawal,Banking,0.0
648,1074,2026-01-27,2.57,Round-Up,Invest,0.43
649,1360,2026-04-19,0.12,Round-Up,Invest,0.88
650,1026,2026-04-07,148.97,Recurring Deposit,Banking,0.0
651,1003,2026-04-20,0.38,Round-Up,Banking,0.62
652,1403,2026-03-24,1.22,Round-Up,Banking,0.78
653,1457,2026-01-16,2.99,Round-Up,Banking,0.01
654,1181,2026-03-21,188.32,One-Time Deposit,Banking,0.0
655,1006,2025-09-18,0.44,Round-Up,Invest,0.56
656,1104,2026-03-03,94.23,Recurring Deposit,Invest,0.0
657,1464,2026-02-09,47.04,Recurring Deposit,Invest,0.0
658,1267,2026-04-01,150.4,Recurring Deposit,Invest,0.0
659,1439,2026-03-26,2.26,Round-Up,Banking,0.74
660,1153,2025-09-01,-81.54,Withdrawal,Banking,0.0
661,1298,2025-12-16,2.31,Round-Up,Banking,0.69
662,1106,2026-02-17,1.49,Round-Up,Invest,0.51
663,1148,2025-10-08,2.97,Round-Up,Banking,0.03
664,1139,2026-04-27,247.33,One-Time Deposit,Invest,0.0
665,1356,2025-08-01,0.71,Round-Up,Invest,0.29
666,1163,2026-04-30,1.2,Round-Up,Invest,0.8
667,1228,2026-03-24,1.35,Round-Up,Banking,0.65
668,1289,2026-03-09,2.76,Round-Up,Invest,0.24
669,1148,2025-06-27,104.45,One-Time Deposit,Banking,0.0
670,1464,2026-02-22,230.61,Recurring Deposit,Invest,0.0
671,1174,2026-03-16,24.74,Recurring Deposit,Banking,0.0
672,1488,2026-04-13,1.26,Round-Up,Banking,0.74
673,1418,2026-01-25,2.9,Round-Up,Banking,0.1
674,1236,2026-02-04,-203.76,Withdrawal,Banking,0.0
675,1432,2026-03-06,1.91,Round-Up,Banking,0.09
676,1412,2026-01-27,14.62,Recurring Deposit,Invest,0.0
677,1009,2026-04-07,2.31,Round-Up,Banking,0.69
678,1369,2025-06-02,-25.27,Withdrawal,Invest,0.0
679,1247,2026-02-10,0.72,Round-Up,Banking,0.28
680,1231,2025-12-06,2.62,Round-Up,Invest,0.38
681,1217,2026-04-25,24.54,Recurring Deposit,Banking,0.0
682,1025,2026-03-27,140.7,One-Time Deposit,Banking,0.0
683,1162,2026-02-01,2.99,Round-Up,Invest,0.01
684,1122,2026-05-03,246.65,One-Time Deposit,Banking,0.0
685,1405,2025-07-10,182.46,Recurring Deposit,Banking,0.0
686,1400,2026-04-22,2.85,Round-Up,Banking,0.15
687,1209,2026-03-12,0.46,Round-Up,Invest,0.54
688,1041,2025-10-19,177.91,One-Time Deposit,Invest,0.0
689,1119,2025-09-13,1.75,Round-Up,Invest,0.25
690,1236,2026-03-30,214.29,Recurring Deposit,Invest,0.0
691,1375,2026-04-03,2.52,Round-Up,Invest,0.48
692,1422,2025-12-17,2.29,Round-Up,Invest,0.71
693,1413,2025-11-09,2.17,Round-Up,Banking,0.83
694,1156,2026-02-12,238.7,One-Time Deposit,Invest,0.0
695,1297,2025-05-24,0.79,Round-Up,Banking,0.21
696,1012,2026-04-04,2.21,Round-Up,Banking,0.79
697,1100,2026-03-02,1.66,Round-Up,Banking,0.34
698,1012,2026-04-27,-226.21,Withdrawal,Banking,0.0
699,1154,2026-03-15,0.49,Round-Up,Invest,0.51
700,1035,2025-11-04,225.09,Recurring Deposit,Banking,0.0
701,1216,2026-01-12,1.79,Round-Up,Invest,0.21
702,1495,2025-05-21,2.48,Round-Up,Banking,0.52
703,1234,2026-04-26,10.98,One-Time Deposit,Invest,0.0
704,1496,2025-08-29,37.4,One-Time Deposit,Invest,0.0
705,1062,2026-04-01,-37.89,Withdrawal,Invest,0.0
706,1375,2026-04-27,-10.77,Withdrawal,Invest,0.0
707,1076,2026-03-24,33.59,Recurring Deposit,Invest,0.0
708,1233,2025-10-18,230.34,One-Time Deposit,Invest,0.0
709,1160,2025-11-22,167.63,One-Time Deposit,Banking,0.0
710,1245,2026-02-26,2.94,Round-Up,Invest,0.06
711,1331,2025-11-10,-199.37,Withdrawal,Invest,0.0
712,1192,2025-12-19,124.65,One-Time Deposit,Banking,0.0
713,1059,2026-02-18,39.82,One-Time Deposit,Banking,0.0
714,1091,2026-02-12,1.19,Round-Up,Invest,0.81
715,1081,2026-03-18,0.09,Round-Up,Banking,0.91
716,1065,2026-03-01,-176.22,Withdrawal,Banking,0.0
717,1433,2026-04-11,2.84,Round-Up,Invest,0.16
718,1329,2026-01-20,0.05,Round-Up,Invest,0.95
719,1267,2026-01-26,1.64,Round-Up,Invest,0.36
720,1133,2026-02-07,43.41,Recurring Deposit,Invest,0.0
721,1251,2026-05-03,0.87,Round-Up,Banking,0.13
722,1339,2025-08-25,22.2,Recurring Deposit,Invest,0.0
723,1445,2025-11-27,2.58,Round-Up,Invest,0.42
724,1267,2026-04-18,229.43,Recurring Deposit,Invest,0.0
725,1268,2026-02-18,236.7,Recurring Deposit,Invest,0.0
726,1058,2025-11-29,2.07,Round-Up,Banking,0.93
727,1498,2025-12-08,40.28,One-Time Deposit,Banking,0.0
728,1370,2025-07-23,1.53,Round-Up,Banking,0.47
729,1043,2026-01-11,1.92,Round-Up,Banking,0.08
730,1291,2026-04-20,123.88,Recurring Deposit,Banking,0.0
731,1292,2026-05-04,1.46,Round-Up,Banking,0.54
732,1022,2026-03-04,2.54,Round-Up,Banking,0.46
733,1014,2025-09-28,1.94,Round-Up,Invest,0.06
734,1219,2025-10-22,2.41,Round-Up,Invest,0.59
735,1400,2026-02-23,230.71,Recurring Deposit,Banking,0.0
736,1358,2026-04-24,0.58,Round-Up,Banking,0.42
737,1272,2026-05-03,-181.77,Withdrawal,Banking,0.0
738,1025,2026-04-04,-87.38,Withdrawal,Banking,0.0
739,1099,2026-02-24,1.75,Round-Up,Banking,0.25
740,1208,2025-12-31,2.04,Round-Up,Banking,0.96
741,1135,2026-04-29,135.63,Recurring Deposit,Banking,0.0
742,1326,2026-05-03,0.1,Round-Up,Banking,0.9
743,1109,2026-04-06,0.28,Round-Up,Banking,0.72
744,1197,2026-04-17,0.24,Round-Up,Invest,0.76
745,1003,2026-04-23,184.93,One-Time Deposit,Banking,0.0
746,1283,2026-04-04,45.35,Recurring Deposit,Banking,0.0
747,1474,2026-04-03,2.53,Round-Up,Banking,0.47
748,1165,2025-07-31,2.21,Round-Up,Banking,0.79
749,1250,2026-05-04,-7.94,Withdrawal,Banking,0.0
750,1066,2025-12-23,19.42,Recurring Deposit,Invest,0.0
751,1327,2026-03-21,163.33,One-Time Deposit,Banking,0.0
752,1236,2026-03-03,99.01,Recurring Deposit,Banking,0.0
753,1491,2026-04-02,2.56,Round-Up,Invest,0.44
754,1387,2025-11-16,15.88,Recurring Deposit,Invest,0.0
755,1064,2026-02-10,2.1,Round-Up,Banking,0.9
756,1480,2026-02-03,1.03,Round-Up,Invest,0.97
757,1330,2025-09-26,183.25,Recurring Deposit,Banking,0.0
758,1232,2026-02-17,2.87,Round-Up,Invest,0.13
759,1010,2026-04-20,-235.68,Withdrawal,Banking,0.0
760,1123,2026-02-17,2.32,Round-Up,Invest,0.68
761,1129,2025-08-24,-182.78,Withdrawal,Invest,0.0
762,1412,2026-03-22,-74.25,Withdrawal,Invest,0.0
763,1111,2025-11-25,2.23,Round-Up,Banking,0.77
764,1173,2026-04-08,40.15,Recurring Deposit,Banking,0.0
765,1269,2026-05-02,2.17,Round-Up,Banking,0.83
766,1413,2025-08-27,-13.14,Withdrawal,Banking,0.0
767,1412,2025-12-26,58.07,One-Time Deposit,Invest,0.0
768,1437,2026-04-27,23.34,Recurring Deposit,Invest,0.0
769,1444,2026-02-14,100.01,One-Time Deposit,Banking,0.0
770,1237,2025-08-11,0.87,Round-Up,Invest,0.13
771,1281,2026-01-15,2.21,Round-Up,Banking,0.79
772,1486,2026-04-16,1.77,Round-Up,Banking,0.23
773,1371,2025-11-16,165.84,Recurring Deposit,Banking,0.0
774,1274,2026-01-29,129.83,One-Time Deposit,Banking,0.0
775,1281,2025-10-30,63.04,Recurring Deposit,Banking,0.0
776,1377,2026-01-01,2.61,Round-Up,Invest,0.39
777,1412,2025-11-24,18.28,One-Time Deposit,Invest,0.0
778,1319,2025-11-14,1.34,Round-Up,Banking,0.66
779,1401,2025-09-19,157.2,Recurring Deposit,Invest,0.0
780,1264,2026-01-29,-113.06,Withdrawal,Invest,0.0
781,1382,2026-04-23,1.35,Round-Up,Invest,0.65
782,1178,2026-04-28,2.69,Round-Up,Invest,0.31
783,1476,2026-03-27,2.37,Round-Up,Banking,0.63
784,1393,2025-05-20,210.01,Recurring Deposit,Invest,0.0
785,1340,2025-11-26,235.64,One-Time Deposit,Banking,0.0
786,1304,2025-11-18,80.41,Recurring Deposit,Banking,0.0
787,1282,2026-03-10,1.79,Round-Up,Invest,0.21
788,1213,2026-05-01,9.59,Recurring Deposit,Invest,0.0
789,1183,2026-02-27,236.02,Recurring Deposit,Banking,0.0
790,1020,2026-01-19,1.06,Round-Up,Banking,0.94
791,1084,2025-09-28,104.02,One-Time Deposit,Banking,0.0
792,1421,2025-12-08,2.17,Round-Up,Banking,0.83
793,1440,2026-02-25,134.02,One-Time Deposit,Banking,0.0
794,1127,2026-01-27,143.71,Recurring Deposit,Invest,0.0
795,1037,2026-04-24,2.14,Round-Up,Banking,0.86
796,1408,2025-11-08,127.17,Recurring Deposit,Invest,0.0
797,1292,2026-05-02,229.96,One-Time Deposit,Banking,0.0
798,1276,2025-06-19,0.45,Round-Up,Banking,0.55
799,1237,2025-11-18,67.5,One-Time Deposit,Banking,0.0
800,1011,2025-08-09,12.64,One-Time Deposit,Banking,0.0
801,1164,2025-08-26,1.03,Round-Up,Banking,0.97
802,1054,2026-04-29,1.71,Round-Up,Banking,0.29
803,1146,2026-04-28,0.17,Round-Up,Banking,0.83
804,1240,2026-01-22,1.53,Round-Up,Banking,0.47
805,1134,2026-04-22,1.11,Round-Up,Banking,0.89
806,1223,2026-02-24,1.61,Round-Up,Banking,0.39
807,1331,2026-02-06,1.27,Round-Up,Invest,0.73
808,1164,2026-03-14,-196.31,Withdrawal,Banking,0.0
809,1373,2025-09-02,2.71,Round-Up,Banking,0.29
810,1222,2026-04-16,95.78,Recurring Deposit,Invest,0.0
811,1216,2025-07-26,241.52,One-Time Deposit,Invest,0.0
812,1356,2026-03-31,44.23,Recurring Deposit,Invest,0.0
813,1120,2026-01-23,1.62,Round-Up,Banking,0.38
814,1414,2026-03-01,-83.64,Withdrawal,Invest,0.0
815,1415,2025-11-26,134.23,One-Time Deposit,Banking,0.0
816,1077,2026-01-07,140.31,Recurring Deposit,Invest,0.0
817,1474,2026-04-17,1.38,Round-Up,Banking,0.62
818,1387,2026-03-13,0.03,Round-Up,Invest,0.97
819,1044,2026-02-10,160.45,Recurring Deposit,Invest,0.0
820,1038,2025-12-27,1.11,Round-Up,Invest,0.89
821,1106,2026-02-27,27.21,One-Time Deposit,Invest,0.0
822,1287,2026-04-19,2.82,Round-Up,Invest,0.18
823,1446,2026-04-18,164.28,One-Time Deposit,Banking,0.0
824,1483,2026-03-01,-38.5,Withdrawal,Banking,0.0
825,1273,2026-05-01,171.01,One-Time Deposit,Banking,0.0
826,1091,2025-12-05,19.46,Recurring Deposit,Invest,0.0
827,1382,2026-04-10,87.06,One-Time Deposit,Invest,0.0
828,1243,2026-04-16,212.44,One-Time Deposit,Banking,0.0
829,1286,2026-02-18,-194.7,Withdrawal,Banking,0.0
830,1375,2026-04-17,162.97,Recurring Deposit,Invest,0.0
831,1148,2025-12-16,218.26,Recurring Deposit,Banking,0.0
832,1415,2026-02-12,1.55,Round-Up,Banking,0.45
833,1487,2026-04-12,132.25,One-Time Deposit,Invest,0.0
834,1249,2026-05-03,0.5,Round-Up,Banking,0.5
835,1494,2026-05-01,0.67,Round-Up,Invest,0.33
836,1403,2026-02-05,152.33,One-Time Deposit,Invest,0.0
837,1171,2025-12-22,105.17,Recurring Deposit,Invest,0.0
838,1113,2026-04-24,226.09,Recurring Deposit,Invest,0.0
839,1290,2025-06-01,1.57,Round-Up,Invest,0.43
840,1100,2025-10-20,0.58,Round-Up,Banking,0.42
841,1050,2026-01-05,53.2,Recurring Deposit,Invest,0.0
842,1027,2025-10-31,1.16,Round-Up,Invest,0.84
843,1288,2026-03-25,83.15,One-Time Deposit,Invest,0.0
844,1165,2025-10-25,1.33,Round-Up,Banking,0.67
845,1224,2026-02-19,1.18,Round-Up,Invest,0.82
846,1016,2025-12-04,-46.4,Withdrawal,Invest,0.0
847,1353,2025-12-15,0.73,Round-Up,Banking,0.27
848,1115,2026-01-14,0.25,Round-Up,Banking,0.75
849,1061,2026-05-01,0.08,Round-Up,Invest,0.92
850,1150,2025-10-24,-93.72,Withdrawal,Invest,0.0
851,1008,2026-05-02,216.83,Recurring Deposit,Banking,0.0
852,1427,2026-03-02,1.02,Round-Up,Invest,0.98
853,1176,2026-01-31,2.32,Round-Up,Banking,0.68
854,1157,2026-04-24,79.17,One-Time Deposit,Invest,0.0
855,1434,2025-12-29,1.84,Round-Up,Banking,0.16
856,1246,2026-05-01,166.11,Recurring Deposit,Banking,0.0
857,1236,2026-04-22,0.85,Round-Up,Banking,0.15
858,1476,2026-03-15,2.66,Round-Up,Banking,0.34
859,1389,2026-01-09,166.91,Recurring Deposit,Banking,0.0
860,1132,2026-03-08,1.21,Round-Up,Banking,0.79
861,1379,2026-04-11,94.71,Recurring Deposit,Invest,0.0
862,1011,2025-07-18,0.3,Round-Up,Banking,0.7
863,1230,2026-03-05,2.93,Round-Up,Invest,0.07
864,1468,2026-03-29,-55.38,Withdrawal,Invest,0.0
865,1030,2025-10-02,1.03,Round-Up,Invest,0.97
866,1471,2026-02-21,6.31,Recurring Deposit,Invest,0.0
867,1098,2026-04-26,0.23,Round-Up,Banking,0.77
868,1047,2026-05-02,106.5,One-Time Deposit,Invest,0.0
869,1110,2026-04-22,52.35,Recurring Deposit,Invest,0.0
870,1346,2025-10-12,0.88,Round-Up,Invest,0.12
871,1235,2026-01-11,203.61,Recurring Deposit,Invest,0.0
872,1301,2025-10-19,32.24,One-Time Deposit,Banking,0.0
873,1472,2026-04-14,0.38,Round-Up,Banking,0.62
874,1218,2026-03-23,86.85,One-Time Deposit,Banking,0.0
875,1139,2026-04-13,158.37,One-Time Deposit,Invest,0.0
876,1241,2026-03-27,0.7,Round-Up,Invest,0.3
877,1161,2026-01-31,0.85,Round-Up,Invest,0.15
878,1211,2026-04-19,2.92,Round-Up,Invest,0.08
879,1286,2026-01-29,0.54,Round-Up,Banking,0.46
880,1157,2026-04-18,134.57,Recurring Deposit,Invest,0.0
881,1101,2025-06-15,154.73,One-Time Deposit,Banking,0.0
882,1023,2026-04-26,-131.47,Withdrawal,Banking,0.0
883,1114,2026-05-03,2.94,Round-Up,Banking,0.06
