Event_ID,User_ID,Event_Date,Event_Type,Platform,Session_Duration_Sec
623,1283,2026-03-09,Login,Android,511
624,1423,2025-09-19,Login,Android,25
625,1486,2026-02-03,View_Portfolio,iOS,232
626,1377,2026-03-15,Deposit,iOS,215
627,1456,2026-05-03,Login,Android,514
628,1140,2025-06-25,Login,Android,381
629,1408,2025-11-07,Login,Android,384
630,1274,2026-02-12,View_Portfolio,Android,124
631,1119,2025-11-01,Deposit,Web,395
632,1271,2026-03-12,View_Portfolio,Android,580
633,1444,2026-01-21,Deposit,iOS,306
634,1400,2026-04-20,Login,iOS,200
635,1097,2026-04-24,View_Statement,iOS,327
636,1330,2025-11-07,Login,Android,93
637,1047,2026-04-27,Login,iOS,139
638,1152,2026-02-28,View_Portfolio,iOS,383
639,1173,2026-03-21,Login,Web,214
640,1275,2026-02-27,Deposit,iOS,268
641,1347,2025-06-17,View_Portfolio,iOS,352
642,1237,2026-01-04,Deposit,iOS,337
643,1425,2025-06-08,Login,Web,42
644,1031,2026-04-20,Deposit,Android,257
645,1213,2026-05-03,View_Portfolio,Android,276
646,1272,2026-04-26,Deposit,Android,498
647,1407,2026-04-21,Deposit,Web,359
648,1078,2025-08-06,View_Statement,iOS,374
649,1279,2026-04-17,View_Statement,iOS,83
650,1041,2026-01-25,Deposit,iOS,268
651,1146,2026-04-29,Login,iOS,557
652,1420,2026-03-11,Withdrawal,iOS,222
653,1012,2026-02-24,Login,Web,576
654,1248,2026-05-04,Withdrawal,iOS,507
655,1229,2025-12-05,Login,Android,464
656,1331,2026-03-24,Withdrawal,Android,34
657,1453,2025-10-28,Login,iOS,455
658,1179,2026-04-09,View_Statement,Web,427
659,1341,2025-12-24,Login,Android,162
660,1160,2025-10-31,Login,Android,466
661,1221,2026-03-21,View_Portfolio,iOS,529
662,1327,2026-03-26,Deposit,Android,62
663,1164,2025-11-05,Deposit,iOS,492
664,1168,2025-09-08,View_Statement,iOS,245
665,1382,2026-04-16,Deposit,iOS,485
666,1219,2025-10-18,Withdrawal,iOS,531
667,1070,2026-02-24,Login,Android,599
668,1422,2025-06-25,Withdrawal,Android,358
669,1438,2026-04-17,Login,iOS,138
670,1260,2025-12-23,Deposit,Android,471
671,1430,2026-03-29,View_Portfolio,iOS,495
672,1063,2026-04-13,Deposit,iOS,493
673,1483,2026-02-21,View_Statement,iOS,242
674,1458,2026-04-30,View_Portfolio,Android,81
675,1246,2026-05-02,Withdrawal,Android,303
676,1486,2026-01-16,Deposit,iOS,179
677,1050,2025-12-29,Deposit,iOS,261
678,1286,2026-02-12,Login,iOS,353
679,1234,2026-04-30,Login,Android,16
680,1457,2026-01-11,Login,Web,29
681,1016,2025-12-30,View_Statement,Android,547
682,1436,2026-04-22,Login,iOS,98
683,1004,2026-01-23,Withdrawal,Android,509
684,1282,2026-04-20,Deposit,Web,349
685,1157,2026-04-04,Deposit,Web,65
686,1220,2026-03-31,Deposit,Web,464
687,1395,2026-04-09,Login,Android,237
688,1348,2026-02-19,View_Portfolio,iOS,71
689,1364,2026-03-19,View_Statement,Web,250
690,1480,2025-12-13,Deposit,Web,393
691,1408,2025-11-10,View_Portfolio,iOS,455
692,1051,2025-10-28,Login,Android,503
693,1042,2025-08-30,Login,Web,411
694,1423,2025-10-15,Deposit,Web,465
695,1135,2026-04-25,View_Portfolio,Android,548
696,1274,2026-04-18,Login,Android,360
697,1259,2026-01-07,Deposit,Android,439
698,1191,2025-10-24,Login,Android,306
699,1256,2025-12-16,View_Statement,iOS,94
700,1236,2026-03-24,View_Portfolio,iOS,573
701,1494,2026-02-26,Login,Android,396
702,1276,2026-04-24,View_Statement,iOS,323
703,1354,2026-05-03,Login,Android,355
704,1478,2026-04-27,Deposit,iOS,520
705,1073,2025-07-15,Login,Android,487
706,1074,2025-11-05,Login,Android,129
707,1123,2026-04-08,Login,Android,434
708,1070,2026-04-15,Login,Android,212
709,1401,2025-12-05,View_Statement,Android,239
710,1079,2026-01-18,Deposit,iOS,298
711,1481,2026-04-09,Login,iOS,47
712,1248,2026-03-19,Deposit,iOS,155
713,1187,2025-10-23,Withdrawal,Android,447
714,1438,2026-04-29,View_Statement,Android,58
715,1141,2026-03-07,Deposit,iOS,326
716,1298,2025-11-06,View_Portfolio,Android,537
717,1044,2026-03-17,Login,iOS,223
718,1247,2025-12-13,Login,iOS,552
719,1470,2025-08-01,Deposit,iOS,104
720,1336,2025-12-22,Deposit,iOS,509
721,1226,2025-09-25,Deposit,iOS,483
722,1067,2026-03-02,Withdrawal,Web,147
723,1456,2026-04-11,Deposit,Android,66
724,1276,2025-09-01,View_Statement,Android,175
725,1253,2026-04-28,View_Statement,Android,214
726,1303,2026-04-23,Deposit,iOS,151
727,1280,2026-03-21,Deposit,Web,63
728,1179,2025-09-15,Deposit,Web,163
729,1402,2025-12-04,Login,Android,235
730,1279,2026-04-06,View_Statement,iOS,294
731,1129,2025-08-19,Login,Web,71
732,1379,2026-04-26,Deposit,iOS,401
733,1115,2025-12-13,Login,Android,411
734,1322,2026-04-06,Withdrawal,iOS,376
735,1389,2026-02-16,Login,iOS,170
736,1274,2026-03-22,View_Portfolio,Web,57
737,1464,2026-02-02,Login,Web,395
738,1202,2025-07-07,View_Statement,Web,258
739,1117,2026-03-26,View_Statement,iOS,35
740,1477,2025-08-13,View_Portfolio,iOS,154
741,1035,2026-01-31,Deposit,Web,269
742,1409,2026-03-07,Login,iOS,18
743,1106,2026-04-24,View_Statement,Android,509
744,1249,2025-12-01,View_Portfolio,iOS,275
745,1152,2026-03-06,Login,iOS,250
746,1141,2026-03-02,Deposit,Web,334
747,1405,2026-03-04,Login,iOS,561
748,1490,2026-03-08,Withdrawal,Android,186
749,1491,2026-04-21,Login,iOS,479
750,1295,2026-01-07,Withdrawal,iOS,498
751,1162,2025-10-26,Withdrawal,iOS,540
752,1147,2026-03-02,Login,Android,46
753,1412,2026-01-09,View_Statement,Web,234
754,1256,2026-01-29,View_Portfolio,Android,251
755,1091,2026-01-23,Deposit,Android,399
756,1370,2025-07-19,View_Statement,Android,329
757,1218,2026-03-05,View_Portfolio,Android,552
758,1139,2026-04-26,Withdrawal,iOS,574
759,1177,2026-03-31,Login,Android,42
760,1291,2026-04-10,Deposit,Web,538
761,1340,2026-01-10,View_Portfolio,Android,586
762,1076,2026-03-16,Deposit,iOS,588
763,1057,2026-01-11,Deposit,Android,182
764,1028,2026-04-10,View_Statement,iOS,237
765,1322,2025-12-16,Login,Android,97
766,1321,2025-11-06,Login,Android,242
767,1457,2026-01-12,View_Portfolio,Android,46
768,1150,2026-02-12,Login,iOS,357
769,1307,2026-04-18,Login,Web,292
770,1488,2026-02-04,View_Statement,Android,157
771,1347,2025-09-20,Withdrawal,Android,472
772,1393,2025-06-27,Deposit,Android,117
773,1199,2026-04-19,Withdrawal,iOS,79
774,1164,2026-03-25,Login,iOS,119
775,1182,2026-04-17,Deposit,iOS,471
776,1240,2025-10-17,Deposit,Android,176
777,1422,2026-01-29,Login,iOS,386
778,1242,2026-03-29,View_Portfolio,Android,371
779,1066,2025-07-24,Login,Android,39
780,1171,2026-03-10,Login,iOS,568
781,1133,2026-02-08,Login,iOS,59
782,1081,2026-01-11,Deposit,iOS,293
783,1165,2025-09-05,View_Statement,Web,210
784,1442,2025-12-17,Deposit,iOS,261
785,1063,2026-02-22,Login,iOS,56
786,1355,2026-01-10,Login,Android,182
787,1051,2025-10-06,Deposit,Android,138
788,1072,2026-04-19,Login,iOS,203
789,1043,2025-11-13,Login,iOS,505
790,1323,2026-02-20,Withdrawal,iOS,485
791,1451,2026-03-04,View_Portfolio,iOS,365
792,1321,2025-11-17,View_Portfolio,iOS,544
793,1318,2025-08-07,View_Portfolio,iOS,426
794,1216,2026-02-10,Login,iOS,239
795,1493,2026-01-19,Withdrawal,iOS,57
796,1191,2025-08-26,Deposit,Android,409
797,1158,2026-04-30,Login,Android,504
798,1490,2026-03-22,Deposit,Web,432
799,1090,2025-11-02,Login,Web,144
800,1422,2026-01-06,Login,Web,327
801,1491,2026-04-22,Login,iOS,346
802,1104,2025-11-23,View_Statement,iOS,113
803,1051,2025-08-20,View_Portfolio,Android,525
804,1254,2025-12-09,Deposit,Web,291
805,1107,2025-12-28,Login,Android,406
806,1294,2026-05-02,Login,iOS,436
807,1236,2026-03-03,Deposit,Android,94
808,1498,2026-01-05,Deposit,iOS,298
809,1323,2025-05-26,View_Portfolio,Android,332
810,1333,2025-08-02,Login,Android,528
811,1356,2025-09-25,Deposit,Android,85
812,1105,2025-12-23,View_Statement,iOS,452
813,1255,2026-04-18,Login,Android,374
814,1304,2026-02-28,Deposit,Android,75
815,1396,2026-03-10,Login,Android,113
816,1020,2026-04-01,Login,Android,53
817,1359,2026-04-23,View_Portfolio,Android,427
818,1492,2026-04-15,Withdrawal,Android,149
819,1072,2026-03-13,Deposit,Web,143
820,1117,2026-04-18,Login,iOS,497
821,1367,2026-03-16,View_Portfolio,iOS,233
822,1130,2026-03-01,Login,Android,89
823,1459,2026-03-28,Login,iOS,418
824,1120,2025-12-28,View_Statement,iOS,487
825,1213,2026-05-03,View_Portfolio,iOS,561
826,1229,2025-10-05,View_Portfolio,Android,352
827,1183,2026-02-26,Deposit,iOS,449
828,1134,2026-04-09,Login,iOS,117
829,1339,2025-10-15,View_Statement,iOS,122
830,1478,2026-03-20,Deposit,Android,184
831,1494,2026-04-26,Login,iOS,535
832,1231,2026-01-29,Login,Web,139
833,1384,2026-01-12,Login,Android,111
834,1364,2025-10-23,Login,iOS,247
835,1446,2026-03-15,Login,Android,287
836,1433,2026-04-26,Login,iOS,568
837,1484,2026-02-25,Login,Android,587
838,1340,2025-11-11,Login,iOS,251
839,1438,2026-03-23,Login,iOS,386
840,1246,2026-04-14,Login,Android,262
841,1394,2026-03-14,Login,iOS,283
842,1408,2025-11-25,Login,Android,240
843,1252,2026-04-17,Deposit,Android,589
844,1225,2025-08-30,Deposit,Android,305
845,1157,2026-04-26,Login,iOS,24
846,1119,2026-05-02,Login,Web,188
847,1094,2026-04-29,View_Statement,iOS,232
848,1228,2026-02-27,Deposit,Android,435
849,1365,2026-04-05,Withdrawal,Android,224
850,1390,2025-11-02,Withdrawal,iOS,391
851,1186,2026-02-17,Login,Android,56
852,1495,2026-04-30,Deposit,Android,359
853,1334,2025-09-12,Deposit,Web,571
854,1185,2026-05-02,Login,iOS,513
855,1387,2026-03-29,Withdrawal,iOS,118
856,1280,2026-02-06,View_Portfolio,iOS,190
857,1403,2026-01-09,Login,Android,23
858,1230,2026-02-20,Login,Android,588
859,1482,2025-12-25,Login,iOS,239
860,1265,2025-12-25,Login,iOS,541
861,1158,2026-04-14,Login,iOS,454
862,1352,2025-10-09,Login,Android,160
863,1077,2025-10-01,Login,Web,544
864,1082,2025-09-02,View_Statement,iOS,398
865,1428,2026-04-15,Withdrawal,Android,573
866,1181,2026-04-17,Deposit,Android,210
867,1342,2026-01-28,Login,iOS,543
868,1196,2026-02-17,Login,Android,220
869,1060,2026-05-04,View_Portfolio,Android,590
870,1151,2026-01-17,Login,iOS,475
871,1061,2025-09-22,Login,Web,454
872,1135,2026-04-03,View_Portfolio,Android,240
873,1428,2026-03-22,Login,iOS,515
874,1439,2025-09-08,Login,Web,598
875,1331,2025-09-21,View_Statement,iOS,263
876,1039,2026-01-16,Login,Android,217
877,1253,2026-04-07,Withdrawal,Android,532
878,1378,2026-05-02,View_Statement,Android,76
879,1443,2026-02-10,Login,Android,359
880,1106,2026-03-23,View_Portfolio,iOS,60
881,1233,2025-07-16,Deposit,iOS,325
882,1354,2026-04-28,View_Portfolio,Android,453
883,1389,2026-02-09,Login,Android,579
884,1170,2025-11-18,View_Statement,Web,85
885,1217,2025-10-08,Deposit,Android,58
886,1348,2026-03-18,Deposit,iOS,158
887,1014,2026-01-19,View_Portfolio,iOS,243
888,1411,2026-01-16,Deposit,Android,90
889,1016,2025-11-09,Login,Web,320
890,1219,2026-01-16,Login,Android,458
891,1386,2026-01-02,Login,iOS,25
892,1403,2026-04-04,Deposit,Web,415
893,1407,2026-04-28,View_Portfolio,iOS,352
894,1169,2026-03-18,Deposit,iOS,157
895,1014,2025-08-19,Deposit,Android,393
896,1431,2025-10-28,View_Portfolio,iOS,442
897,1243,2026-04-04,Login,Android,337
898,1319,2025-06-15,Withdrawal,iOS,370
899,1474,2026-04-16,Login,iOS,510
900,1008,2026-04-29,Login,iOS,231
901,1283,2026-03-09,Deposit,Android,587
902,1111,2026-02-16,Login,iOS,583
903,1040,2026-04-25,Login,iOS,385
904,1412,2026-01-05,Deposit,iOS,130
905,1068,2026-04-07,Deposit,iOS,169
906,1123,2026-03-09,Deposit,Android,476
907,1317,2025-12-31,View_Statement,iOS,278
908,1166,2026-03-06,Deposit,iOS,179
909,1203,2026-04-30,Deposit,Android,184
910,1128,2026-03-09,Login,iOS,206
911,1364,2026-02-09,Deposit,Web,228
912,1152,2026-03-17,Login,Android,453
913,1412,2025-12-17,Deposit,iOS,454
914,1425,2025-07-31,Login,iOS,579
915,1146,2026-04-28,Login,Web,259
916,1049,2026-03-24,Deposit,Android,546
917,1469,2026-03-26,Withdrawal,Android,592
918,1410,2025-10-09,Login,Android,389
919,1003,2026-04-10,Deposit,iOS,582
920,1251,2026-04-20,Deposit,iOS,36
921,1077,2026-02-07,View_Portfolio,iOS,196
922,1422,2026-01-01,Login,Android,549
923,1220,2026-03-24,Deposit,Web,171
924,1398,2026-04-06,Login,iOS,94
925,1385,2026-04-13,Login,Android,56
926,1348,2026-03-25,Deposit,Web,526
927,1379,2025-09-18,Login,iOS,329
928,1228,2025-11-16,Deposit,iOS,282
929,1118,2025-07-16,View_Statement,iOS,66
930,1498,2026-02-06,Withdrawal,iOS,322
931,1267,2025-09-21,View_Portfolio,Android,569
932,1235,2025-07-21,Deposit,iOS,353
933,1168,2025-06-13,View_Portfolio,iOS,411
934,1260,2026-02-20,Login,Android,507
935,1418,2026-04-04,Deposit,Android,307
936,1193,2026-04-13,Deposit,Web,94
937,1184,2026-01-30,View_Portfolio,Web,298
938,1010,2026-04-28,Login,Web,177
939,1337,2026-03-01,Login,iOS,174
940,1327,2025-10-13,View_Statement,iOS,497
941,1359,2026-04-18,Login,iOS,596
942,1448,2026-04-21,Login,iOS,549
943,1141,2026-05-02,Deposit,iOS,116
944,1022,2026-03-23,Deposit,Android,439
945,1312,2026-04-01,View_Portfolio,Android,100
946,1378,2026-05-04,Deposit,iOS,262
947,1193,2026-04-06,Deposit,Android,564
948,1092,2026-03-12,Login,iOS,576
949,1097,2026-04-26,Deposit,iOS,542
950,1141,2026-04-30,Login,iOS,440
951,1257,2026-03-24,Login,Web,316
952,1038,2026-01-06,View_Statement,Web,422
953,1247,2025-06-20,Login,iOS,25
954,1256,2026-04-05,Withdrawal,Web,333
955,1442,2026-03-09,View_Statement,iOS,354
956,1409,2026-02-28,Login,Android,590
957,1298,2025-07-21,Login,Android,156
958,1085,2026-01-09,Deposit,Android,551
959,1417,2026-02-21,Login,iOS,37
960,1441,2025-12-23,View_Portfolio,iOS,76
961,1037,2026-03-21,Login,iOS,585
962,1185,2026-04-29,View_Statement,Android,579
963,1098,2026-04-09,View_Portfolio,Android,518
964,1318,2025-09-25,View_Portfolio,Android,444
965,1387,2025-11-30,Login,iOS,335
966,1030,2025-10-11,Login,Web,10
967,1451,2025-10-03,Login,Web,225
968,1191,2025-10-12,Withdrawal,iOS,525
969,1338,2026-02-18,Login,iOS,281
970,1279,2026-04-19,View_Portfolio,Android,379
971,1456,2026-03-28,Deposit,iOS,546
972,1201,2026-02-04,Deposit,iOS,402
973,1322,2025-08-06,Deposit,iOS,208
974,1189,2026-02-13,Deposit,Android,62
975,1258,2025-10-08,Login,iOS,560
976,1155,2026-02-25,Login,iOS,524
977,1432,2026-04-01,Deposit,Android,524
978,1487,2026-04-09,Withdrawal,Web,336
979,1319,2025-11-12,Login,Android,32
980,1228,2025-09-06,View_Portfolio,iOS,472
981,1005,2026-01-01,View_Portfolio,iOS,224
982,1129,2025-08-25,Login,iOS,51
983,1406,2025-11-08,Deposit,Android,142
984,1074,2025-09-22,Login,iOS,50
985,1365,2026-02-08,Login,Android,378
986,1024,2026-02-25,View_Portfolio,Android,446
987,1315,2025-06-24,View_Statement,iOS,583
988,1463,2026-04-01,Deposit,Android,486
989,1481,2026-04-26,View_Statement,Android,348
990,1434,2026-01-16,Deposit,Android,391
991,1279,2026-04-11,Deposit,Web,417
992,1206,2025-09-18,Deposit,iOS,549
993,1146,2026-04-29,Login,iOS,346
994,1089,2026-01-30,Login,iOS,18
995,1022,2026-05-01,Deposit,iOS,454
996,1300,2026-04-26,Deposit,iOS,446
997,1044,2026-02-03,Deposit,Web,74
998,1037,2026-04-01,Withdrawal,iOS,463
999,1007,2025-08-02,Login,iOS,280
1000,1474,2026-04-07,Login,Android,271
1001,1280,2026-02-14,Deposit,Android,382
1002,1461,2025-11-16,Login,Android,504
1003,1169,2026-03-03,View_Statement,iOS,383
1004,1070,2026-03-03,Withdrawal,iOS,495
1005,1213,2026-05-02,Login,iOS,123
1006,1071,2026-02-01,Withdrawal,Web,231
1007,1402,2026-01-11,Deposit,Web,579
1008,1207,2025-08-30,Deposit,iOS,357
1009,1072,2026-01-12,View_Statement,Android,32
1010,1316,2025-11-14,Deposit,Android,481
1011,1180,2025-10-12,View_Portfolio,iOS,36
1012,1208,2026-01-23,View_Statement,Android,515
1013,1177,2026-03-23,Login,iOS,596
1014,1195,2026-04-15,Login,iOS,24
1015,1301,2025-11-09,Deposit,Web,423
1016,1393,2025-05-18,View_Portfolio,Android,399
1017,1372,2025-08-07,View_Portfolio,Android,40
1018,1239,2025-11-28,View_Portfolio,Android,33
1019,1154,2026-02-26,Deposit,iOS,78
1020,1154,2025-12-20,Withdrawal,iOS,103
1021,1030,2025-09-12,Withdrawal,Web,569
1022,1027,2025-11-19,Login,iOS,259
1023,1464,2026-03-06,Login,iOS,460
1024,1240,2026-03-10,Deposit,iOS,411
1025,1243,2026-04-29,Withdrawal,iOS,95
1026,1132,2025-12-28,Deposit,iOS,508
1027,1179,2026-03-15,Login,Android,37
1028,1339,2025-08-18,Login,iOS,39
1029,1098,2026-04-07,Withdrawal,Android,11
1030,1326,2026-05-04,View_Statement,iOS,466
1031,1237,2025-10-06,View_Statement,iOS,458
1032,1335,2025-09-24,Deposit,iOS,514
1033,1138,2026-03-16,View_Portfolio,Android,71
1034,1118,2025-07-12,Login,Android,37
1035,1106,2026-03-18,View_Portfolio,Android,297
1036,1036,2026-01-13,Deposit,Android,195
1037,1046,2026-04-19,View_Portfolio,iOS,591
1038,1104,2025-08-27,Login,Android,134
1039,1390,2025-09-29,View_Portfolio,Android,160
1040,1364,2025-10-03,Deposit,iOS,457
1041,1360,2026-01-31,Login,Android,479
1042,1070,2026-05-01,Login,iOS,28
1043,1207,2025-09-27,Login,iOS,17
1044,1221,2026-02-20,Deposit,iOS,477
1045,1089,2026-03-16,Login,iOS,264
1046,1467,2026-01-30,Deposit,Android,329
1047,1462,2025-06-01,View_Portfolio,iOS,214
1048,1003,2026-03-22,View_Statement,iOS,562
1049,1434,2025-12-06,Login,Web,188
1050,1298,2025-12-17,Login,Web,528
1051,1366,2026-03-31,Login,Web,518
1052,1462,2025-11-08,Login,iOS,189
1053,1438,2026-04-01,View_Portfolio,Android,81
1054,1231,2026-01-10,Deposit,iOS,268
1055,1423,2025-10-30,Deposit,iOS,154
1056,1469,2026-03-24,Login,Android,504
1057,1118,2025-09-25,Withdrawal,Android,82
1058,1311,2025-11-28,View_Statement,Android,380
1059,1395,2026-04-29,Deposit,Android,79
1060,1114,2026-03-31,View_Statement,Android,145
1061,1202,2025-07-04,Login,Android,185
1062,1463,2025-11-27,Login,Web,93
1063,1030,2025-08-13,View_Statement,Android,291
1064,1364,2026-04-03,Withdrawal,iOS,67
1065,1247,2026-04-20,Login,iOS,383
1066,1081,2026-02-13,Login,iOS,451
1067,1246,2026-04-13,Deposit,iOS,15
1068,1184,2026-03-29,Withdrawal,Android,523
1069,1413,2025-12-08,View_Portfolio,iOS,544
1070,1273,2026-01-27,Login,Android,528
1071,1033,2026-02-15,Withdrawal,Android,455
1072,1102,2026-04-16,Deposit,iOS,39
1073,1277,2026-04-16,Deposit,iOS,522
1074,1111,2026-03-26,Deposit,iOS,214
1075,1499,2025-11-15,Deposit,iOS,266
1076,1206,2025-10-04,Login,iOS,415
1077,1266,2026-03-02,Deposit,Android,583
1078,1490,2026-03-24,Login,Android,252
1079,1215,2026-04-11,Login,iOS,565
1080,1103,2026-05-04,Login,iOS,18
1081,1295,2026-04-23,Login,Android,559
1082,1078,2025-10-10,Deposit,Android,31
1083,1175,2026-04-19,Login,Android,267
1084,1342,2026-02-13,Deposit,iOS,138
1085,1052,2026-04-20,View_Statement,Web,19
1086,1297,2025-11-02,Login,Android,187
1087,1476,2026-02-22,Login,iOS,440
1088,1175,2026-04-21,Withdrawal,iOS,111
1089,1457,2026-01-23,Login,iOS,197
1090,1343,2026-01-22,Deposit,iOS,544
1091,1199,2026-04-11,Login,Android,594
1092,1088,2026-03-19,Login,iOS,141
1093,1171,2026-04-25,View_Portfolio,Web,164
1094,1037,2026-04-17,Login,iOS,322
1095,1123,2026-02-15,Login,Web,333
1096,1201,2026-04-14,Login,Android,331
1097,1064,2026-03-16,Login,iOS,519
1098,1486,2026-04-21,Login,iOS,322
1099,1455,2026-05-02,Login,Android,52
1100,1188,2025-11-05,Deposit,iOS,435
1101,1215,2025-12-23,Withdrawal,iOS,533
1102,1409,2026-03-31,Deposit,Web,100
1103,1375,2026-05-03,Deposit,Web,447
1104,1494,2026-02-09,View_Portfolio,Android,95
1105,1243,2026-02-08,View_Statement,Android,472
1106,1150,2025-12-19,Deposit,iOS,595
1107,1427,2026-01-31,View_Statement,iOS,300
1108,1124,2026-04-11,Deposit,Android,433
1109,1455,2026-04-14,View_Portfolio,iOS,297
1110,1198,2025-10-14,Deposit,iOS,221
1111,1036,2026-04-03,View_Portfolio,Android,398
1112,1302,2026-03-01,Deposit,iOS,228
1113,1278,2026-02-26,Withdrawal,Android,355
1114,1035,2025-12-22,Deposit,iOS,20
1115,1113,2026-04-23,View_Portfolio,iOS,38
1116,1175,2026-03-10,View_Statement,Android,52
1117,1033,2026-03-07,Login,Android,591
1118,1213,2026-05-02,Deposit,iOS,145
1119,1203,2026-05-02,Login,Web,182
1120,1397,2026-04-08,Login,iOS,376
1121,1254,2025-07-03,View_Statement,iOS,199
1122,1056,2026-02-25,Deposit,Android,431
1123,1323,2025-05-26,Login,iOS,203
1124,1013,2026-04-17,Withdrawal,Android,536
1125,1050,2025-12-29,Deposit,Android,178
1126,1248,2026-03-09,Login,Android,466
1127,1233,2025-06-06,Login,Web,228
1128,1441,2025-11-09,Deposit,Web,430
1129,1482,2026-02-10,Login,Web,124
1130,1028,2026-03-08,Login,Android,510
1131,1104,2025-09-04,Login,iOS,22
1132,1354,2026-05-01,View_Portfolio,iOS,158
1133,1096,2026-03-19,Login,iOS,276
1134,1343,2026-03-09,View_Portfolio,iOS,469
1135,1344,2025-11-29,Deposit,Android,23
1136,1193,2026-04-24,Login,Android,259
1137,1408,2025-11-07,Deposit,iOS,429
1138,1451,2026-04-15,Deposit,Web,406
1139,1125,2026-03-01,View_Portfolio,Android,590
1140,1081,2026-03-13,View_Statement,iOS,286
1141,1007,2025-09-26,Login,iOS,362
1142,1330,2026-01-17,View_Portfolio,iOS,117
1143,1083,2026-03-27,Login,iOS,201
1144,1024,2026-02-19,Login,Web,90
1145,1393,2026-02-05,Login,Android,458
1146,1114,2026-04-08,Withdrawal,iOS,444
1147,1015,2025-09-11,Login,iOS,206
1148,1113,2026-04-15,Deposit,Android,341
1149,1440,2026-03-29,View_Portfolio,Web,34
1150,1378,2026-05-02,View_Portfolio,iOS,149
1151,1342,2026-01-06,View_Portfolio,Android,20
1152,1250,2026-05-03,Login,Web,313
1153,1145,2026-02-04,Deposit,Android,346
1154,1019,2026-04-09,View_Statement,Web,396
1155,1009,2026-01-21,Login,iOS,186
1156,1320,2026-04-09,View_Portfolio,Android,568
1157,1185,2026-04-28,Login,iOS,522
1158,1038,2026-01-28,Withdrawal,Android,591
1159,1211,2026-05-02,Withdrawal,iOS,235
1160,1392,2025-05-27,View_Statement,Android,524
1161,1134,2026-03-28,Deposit,iOS,463
1162,1433,2026-04-28,View_Portfolio,Android,305
1163,1102,2025-12-30,Login,Android,111
1164,1429,2026-04-16,Deposit,Web,73
1165,1149,2026-04-22,Deposit,Android,93
1166,1093,2025-10-03,Deposit,Android,483
1167,1290,2025-07-14,Deposit,Android,323
1168,1140,2025-07-29,View_Statement,iOS,236
1169,1295,2026-01-29,Login,Android,265
